code,name,naverlink,fnlink,est_level,price,pegr,cur_per,est_price,est_price1,est_price2,disparity,disparity1,disparity2,rep_roe,is_cheap_comp_per,eps_level,eps,eps_expect,eps_expect_this_year_ratio,eps_list,eps증가율,eps증가율기하평균,EPS최근증가율,EPS증가율_ORG,EPS증가율_AVG,market_cap,trading_cnt,지배주주자본,최대주주지분율,ROE,PER,매출액,영업이익,자기주식수,배당수익률,True
A194370,제이에스코퍼레이션,"=HYPERLINK(""https://stock.naver.com/domestic/stock/194370"", ""A194370"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A194370&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""제이에스코퍼레이션"")",3,10400,-0.98,4.86,35868,26462,23154,244.89,154.44,122.63,21.41,True,1,2638.0,3536.0,34.0,"[4116.0, 3561.0, 2638.0, 3536.0]","[-13.5, -25.9, 34.0]",-4.943962885357611,-3.0,"[33.8, 69.9, -13.5, -25.9, -3.0]",7.164541059792895,3018.0,128174,"[3581.0, 4743.0, 5274.0, 6126.0]",56.18,"[35.78, 23.41, 15.29, 18.0]","[2.1, 1.99, 4.86, 2.94]",12882.0,1405.0,,4.68,True
A025770,한국정보통신,"=HYPERLINK(""https://stock.naver.com/domestic/stock/025770"", ""A025770"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A025770&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""한국정보통신"")",3,7920,0.0,7.84,11162,10307,10007,40.93,30.14,26.35,12.68,True,0,978.0,,,"[804.0, 1164.0, 978.0, nan]","[44.8, -16.0, nan]",0.0,0.8,"[102.6, 37.8, 44.8, -16.0, 0.8]",27.902610258497695,2966.0,246066,"[2712.0, 3064.0, 3358.0, nan]",82.99,"[11.67, 15.09, 11.4, nan]","[11.81, 6.74, 7.84, nan]",8363.0,452.0,2299077.0,3.79,True
A200670,휴메딕스,"=HYPERLINK(""https://stock.naver.com/domestic/stock/200670"", ""A200670"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A200670&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""휴메딕스"")",3,25400,0.0,8.75,45767,35787,32276,80.18,40.89,27.07,18.39,False,0,4611.0,,,"[2210.0, 3496.0, 4611.0, nan]","[58.2, 31.9, nan]",0.0,-3.2,"[109.9, 4.5, 58.2, 31.9, -3.2]",34.67626769467953,2852.0,25915,"[1981.0, 2285.0, 2996.0, nan]",37.52,"[14.72, 18.41, 19.61, nan]","[15.27, 12.09, 8.75, nan]",1701.0,423.0,131489.0,2.28,True
A051500,CJ프레시웨이,"=HYPERLINK(""https://stock.naver.com/domestic/stock/051500"", ""A051500"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A051500&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""CJ프레시웨이"")",3,23700,1.7,6.34,39751,39003,38740,67.73,64.57,63.46,11.25,True,2,4221.0,5119.0,21.3,"[4589.0, 2184.0, 4221.0, 5119.0]","[-52.4, 93.3, 21.3]",3.728923117742644,95.8,"[84.2, 11.0, -52.4, 93.3, 95.8]",29.793462951986392,2814.0,90406,"[2896.0, 4154.0, 4552.0, 5032.0]",47.95,"[18.24, 7.36, 11.51, 12.68]","[5.2, 7.99, 6.34, 4.63]",34811.0,1017.0,,1.87,True
A036800,나이스정보통신,"=HYPERLINK(""https://stock.naver.com/domestic/stock/036800"", ""A036800"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A036800&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""나이스정보통신"")",3,27800,0.32,5.91,46110,45695,45549,65.86,64.37,63.85,11.04,True,3,4287.0,5020.0,17.1,"[3028.0, 3830.0, 4287.0, 5020.0]","[26.5, 11.9, 17.1]",18.347522021892825,70.3,"[2.5, -25.7, 26.5, 12.0, 70.3]",12.939841798503071,2780.0,36363,"[3299.0, 3528.0, 3960.0, 4455.0]",42.7,"[9.43, 11.22, 11.45, 11.93]","[7.12, 4.68, 5.91, 5.54]",10947.0,553.0,1264050.0,4.34,True
A194700,노바렉스,"=HYPERLINK(""https://stock.naver.com/domestic/stock/194700"", ""A194700"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A194700&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""노바렉스"")",3,14970,0.0,7.41,17183,15626,15079,14.78,4.38,0.73,13.08,True,0,1888.0,,,"[1175.0, 1227.0, 1888.0, nan]","[4.4, 53.9, nan]",0.0,106.5,"[-26.8, 3.8, 1.1, 56.5, 106.5]",19.94407446470705,2733.0,63595,"[2002.0, 2193.0, 2531.0, nan]",32.02,"[11.56, 10.97, 14.99, nan]","[10.33, 6.11, 7.41, nan]",4043.0,431.0,500000.0,2.86,True
A096760,JW홀딩스,"=HYPERLINK(""https://stock.naver.com/domestic/stock/096760"", ""A096760"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A096760&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""JW홀딩스"")",3,3690,0.0,4.54,9369,6439,5409,153.89,74.51,46.59,26.34,True,0,791.0,,,"[257.0, 847.0, 791.0, nan]","[229.6, -6.6, nan]",0.0,103.9,"[nan, -14.1, 229.1, -6.6, 103.9]",0.0,2728.0,92563,"[1240.0, 2295.0, 2670.0, nan]",52.33,"[16.48, 35.43, 23.57, nan]","[13.56, 3.57, 4.54, nan]",9696.0,1679.0,4734115.0,5.99,True
A352480,씨앤씨인터내셔널,"=HYPERLINK(""https://stock.naver.com/domestic/stock/352480"", ""A352480"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A352480&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""씨앤씨인터내셔널"")",3,19700,-0.91,22.32,28082,27021,26648,42.55,37.16,35.27,11.68,True,1,1328.0,1343.0,1.1,"[3137.0, 3240.0, 1328.0, 1343.0]","[3.3, -59.0, 1.1]",-24.627698283380884,-8.0,"[nan, 90.9, 3.3, -59.0, -8.0]",0.0,2685.0,36542,"[1726.0, 2058.0, 3544.0, nan]",75.04,"[20.48, 17.15, 5.1, 5.16]","[19.89, 14.11, 22.32, 14.67]",2885.0,222.0,44220.0,,True
A054950,제이브이엠,"=HYPERLINK(""https://stock.naver.com/domestic/stock/054950"", ""A054950"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A054950&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""제이브이엠"")",2,22150,1.23,11.02,26400,23143,21997,19.19,4.48,-0.69,14.13,True,1,2345.0,2807.0,19.7,"[2171.0, 2386.0, 2345.0, 2807.0]","[9.9, -1.7, 19.7]",8.94696095312586,-2.4,"[76.0, 66.6, 9.9, -1.7, -2.4]",25.325007294035572,2678.0,30623,"[1795.0, 2023.0, 2339.0, 2540.0]",39.19,"[15.55, 15.11, 13.0, 13.91]","[12.21, 7.99, 11.02, 7.89]",1731.0,333.0,552903.0,2.51,True
A051360,토비스,"=HYPERLINK(""https://stock.naver.com/domestic/stock/051360"", ""A051360"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A051360&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""토비스"")",3,17190,0.0,5.82,31577,24768,22373,83.69,44.08,30.15,18.25,False,0,2691.0,,,"[710.0, 3565.0, 2691.0, nan]","[402.1, -24.5, nan]",0.0,89.6,"[nan, nan, 401.9, -24.5, 89.6]",0.0,2564.0,85274,"[1914.0, 2402.0, 2800.0, nan]",16.93,"[6.26, 26.76, 16.58, nan]","[23.1, 5.6, 5.82, nan]",6403.0,572.0,,2.24,True
A019010,베뉴지,"=HYPERLINK(""https://stock.naver.com/domestic/stock/019010"", ""A019010"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A019010&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""베뉴지"")",3,5150,0.0,1.38,12825,11172,10591,149.04,116.94,105.65,14.32,True,0,1945.0,,,"[285.0, -262.0, 1945.0, nan]","[-191.9, -842.4, nan]",0.0,510.8,"[nan, nan, nan, nan, 510.8]",0.0,2482.0,124495,"[3142.0, 2996.0, 3906.0, nan]",51.96,"[4.45, -4.11, 27.16, nan]","[7.33, nan, 1.38, nan]",482.0,150.0,8000000.0,2.61,True
A093520,매커스,"=HYPERLINK(""https://stock.naver.com/domestic/stock/093520"", ""A093520"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A093520&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""매커스"")",1,20800,0.76,14.58,26516,20347,18177,27.48,-2.18,-12.61,19.29,True,2,1505.0,2120.0,40.9,"[1252.0, 1240.0, 1505.0, 2120.0]","[-1.0, 21.4, 40.9]",19.194154725153023,9.0,"[-11.3, -8.5, -1.0, 21.4, 9.0]",1.2336786543506006,2476.0,34994,"[1024.0, 1132.0, 1257.0, 1420.0]",14.93,"[20.67, 18.59, 19.3, 20.03]","[9.98, 6.64, 14.58, 9.81]",2272.0,291.0,3472904.0,5.47,True
A472850,폰드그룹,"=HYPERLINK(""https://stock.naver.com/domestic/stock/472850"", ""A472850"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A472850&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""폰드그룹"")",2,4230,0.0,9.44,4479,4263,4187,5.9,0.78,-1.01,11.93,True,0,600.0,,,"[4.0, 437.0, 600.0, nan]","[10825.0, 37.3, nan]",0.0,34.9,"[nan, nan, 10487.9, 37.1, 34.9]",0.0,2435.0,67854,"[1872.0, 2121.0, 2344.0, nan]",76.45,"[nan, 12.61, 15.46, nan]","[nan, 6.73, 9.44, nan]",4856.0,574.0,17956.0,2.78,True
A023760,한국캐피탈,"=HYPERLINK(""https://stock.naver.com/domestic/stock/023760"", ""A023760"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A023760&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""한국캐피탈"")",3,750,0.0,2.52,2957,2666,2564,294.26,255.49,241.86,13.31,False,0,319.0,,,"[210.0, 257.0, 319.0, nan]","[22.4, 24.1, nan]",0.0,,[],27.902610258497695,2367.0,304907,"[6120.0, 6737.0, 7541.0, nan]",80.5,"[12.39, 12.62, 14.08, nan]","[2.8, 2.13, 2.52, nan]",1747.0,1279.0,2719001.0,4.98,True
A206640,바디텍메드,"=HYPERLINK(""https://stock.naver.com/domestic/stock/206640"", ""A206640"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A206640&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""바디텍메드"")",3,10790,0.0,12.96,12189,11373,11087,12.96,5.41,2.75,12.41,False,0,1012.0,,,"[1105.0, 1161.0, 1012.0, nan]","[5.1, -12.8, nan]",0.0,35.2,"[-45.6, 7.4, 5.1, -12.8, 35.2]",-6.256791302303444,2364.0,26854,"[1862.0, 2103.0, 2313.0, nan]",24.21,"[14.84, 13.75, 10.71, nan]","[18.56, 14.46, 12.96, nan]",1621.0,289.0,200000.0,1.14,True
A136490,선진,"=HYPERLINK(""https://stock.naver.com/domestic/stock/136490"", ""A136490"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A136490&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""선진"")",3,9730,0.0,1.94,27733,25578,24820,185.02,162.88,155.09,12.71,True,0,5002.0,,,"[585.0, 230.0, 5002.0, nan]","[-60.7, 2074.8, nan]",0.0,-14.2,"[-27.5, -40.0, -60.7, 2073.0, -14.2]",26.091486390025985,2314.0,77622,"[4301.0, 4493.0, 5631.0, nan]",50.06,"[3.26, 1.24, 23.5, nan]","[11.31, 24.5, 1.94, nan]",18957.0,1792.0,396.0,2.06,True
A190510,나무가,"=HYPERLINK(""https://stock.naver.com/domestic/stock/190510"", ""A190510"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A190510&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""나무가"")",1,16370,0.0,10.26,17806,14820,13770,8.77,-9.47,-15.88,15.85,False,0,1700.0,,,"[1450.0, 1607.0, 1700.0, nan]","[10.8, 5.8, nan]",0.0,-47.4,"[82.2, -31.6, 10.8, 5.8, -47.4]",-5.131260701758899,2306.0,60272,"[1471.0, 1669.0, 1717.0, nan]",38.9,"[17.32, 16.64, 14.83, nan]","[9.72, 8.23, 10.26, nan]",4599.0,282.0,,4.17,True
A134380,미원화학,"=HYPERLINK(""https://stock.naver.com/domestic/stock/134380"", ""A134380"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A134380&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""미원화학"")",2,10400,0.0,8.25,13067,10880,10111,25.64,4.62,-2.78,15.83,False,0,1124.0,,,"[992.0, 1225.0, 1124.0, nan]","[23.5, -8.2, nan]",0.0,45.9,"[43.3, 34.2, 23.5, -8.2, 45.9]",26.041257485914837,2287.0,3754,"[1445.0, 1624.0, 1736.0, nan]",55.34,"[15.74, 17.55, 14.72, nan]","[7.18, 6.44, 8.25, nan]",2845.0,292.0,2605150.0,4.85,True
A461300,아이스크림미디어,"=HYPERLINK(""https://stock.naver.com/domestic/stock/461300"", ""A461300"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A461300&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""아이스크림미디어"")",3,17100,0.0,4.67,41149,27812,23121,140.64,62.64,35.21,27.79,True,0,3723.0,,,"[2851.0, 2712.0, 3723.0, nan]","[-4.9, 37.3, nan]",0.0,,"[96.1, 35.0, -4.9, 37.3, nan]",0.0,2278.0,42562,"[836.0, 1833.0, 2044.0, nan]",60.8,"[44.11, 23.29, 25.36, nan]","[nan, 4.33, 4.67, nan]",1959.0,618.0,598969.0,8.93,True
A011560,세보엠이씨,"=HYPERLINK(""https://stock.naver.com/domestic/stock/011560"", ""A011560"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A011560&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""세보엠이씨"")",3,22400,0.64,4.1,35021,30734,29227,56.34,37.21,30.48,14.09,True,2,3377.0,4249.0,25.8,"[3525.0, 2666.0, 3377.0, 4249.0]","[-24.4, 26.7, 25.8]",6.412590846106614,46.4,"[102.8, 57.1, -24.4, 26.7, 46.4]",34.90148317834026,2259.0,41905,"[2172.0, 2417.0, 2712.0, 3081.0]",49.57,"[18.53, 12.23, 13.86, 14.95]","[2.48, 3.79, 4.1, 5.27]",7158.0,404.0,24872.0,4.33,True
A036030,케이티알파,"=HYPERLINK(""https://stock.naver.com/domestic/stock/036030"", ""A036030"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A036030&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""케이티알파"")",3,4530,0.0,6.11,6543,6352,6285,44.44,40.22,38.73,11.48,True,0,890.0,,,"[332.0, 401.0, 890.0, nan]","[20.8, 121.9, nan]",0.0,5.6,"[nan, 140.2, 20.9, 121.8, 5.6]",0.0,2221.0,69110,"[2443.0, 2613.0, 3031.0, nan]",72.97,"[6.92, 7.78, 15.47, nan]","[18.05, 8.77, 6.11, nan]",3959.0,442.0,142.0,5.15,True
A051370,인터플렉스,"=HYPERLINK(""https://stock.naver.com/domestic/stock/051370"", ""A051370"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A051370&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""인터플렉스"")",3,9350,-0.98,7.5,18455,15718,14755,97.38,68.1,57.81,15.05,False,0,1410.0,922.0,-34.6,"[1171.0, 2363.0, 1410.0, 922.0]","[101.8, -40.3, -34.6]",-7.638478100244351,22.3,"[nan, 78.5, 101.8, -40.3, 22.3]",0.0,2181.0,170380,"[2205.0, 2818.0, 3104.0, 3319.0]",47.72,"[13.06, 21.95, 11.11, 6.69]","[9.08, 3.88, 7.5, 10.14]",4680.0,286.0,,,True
A003650,미창석유,"=HYPERLINK(""https://stock.naver.com/domestic/stock/003650"", ""A003650"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A003650&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""미창석유"")",3,121300,0.0,3.07,424863,367442,347247,250.26,202.92,186.27,14.55,False,0,39586.0,,,"[27388.0, 30250.0, 39586.0, nan]","[10.4, 30.9, nan]",0.0,443.6,"[-32.2, 128.1, 10.5, 30.9, 443.6]",64.81140827967647,2110.0,2299,"[3649.0, 4125.0, 4794.0, nan]",40.24,"[13.89, 13.54, 15.44, nan]","[2.62, 2.96, 3.07, nan]",4055.0,346.0,226693.0,2.88,True
A353810,이지바이오,"=HYPERLINK(""https://stock.naver.com/domestic/stock/353810"", ""A353810"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A353810&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""이지바이오"")",1,6340,0.17,6.97,8372,5644,4684,32.05,-10.98,-26.12,28.03,True,3,834.0,1251.0,50.0,"[455.0, 573.0, 834.0, 1251.0]","[25.9, 45.5, 50.0]",40.064043827556816,107.5,"[-16.0, 70.2, 26.1, 45.4, 107.5]",40.316029550348546,2097.0,154556,"[628.0, 840.0, 1072.0, 1295.0]",51.53,"[27.57, 26.72, 29.06, 34.98]","[7.96, 7.34, 6.97, 5.07]",4769.0,450.0,,4.3,True
A035150,백산,"=HYPERLINK(""https://stock.naver.com/domestic/stock/035150"", ""A035150"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A035150&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""백산"")",3,10270,0.86,8.21,22912,17649,15797,123.1,71.85,53.82,19.11,False,1,1590.0,2365.0,48.7,"[1798.0, 2757.0, 1590.0, 2365.0]","[53.3, -42.3, 48.7]",9.566127485011865,2.0,"[136.3, -3.9, 53.3, -42.3, 2.0]",15.425310052279828,2057.0,23016,"[2061.0, 2481.0, 2586.0, nan]",61.23,"[21.47, 26.75, 13.22, 18.41]","[5.92, 4.77, 8.21, 4.34]",5049.0,536.0,154908.0,3.45,True
A005710,대원산업,"=HYPERLINK(""https://stock.naver.com/domestic/stock/005710"", ""A005710"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A005710&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""대원산업"")",3,10230,0.0,3.69,36129,32429,31128,253.17,217.0,204.28,13.44,True,0,3836.0,,,"[1784.0, 3624.0, 3836.0, nan]","[103.1, 5.8, nan]",0.0,-23.9,"[15.0, -5.1, 103.2, 5.9, -23.9]",12.313943099994962,2050.0,10342,"[4458.0, 5124.0, 5845.0, nan]",62.95,"[8.28, 15.16, 14.01, nan]","[3.27, 1.63, 3.69, nan]",10589.0,708.0,,1.77,True
A214180,헥토이노베이션,"=HYPERLINK(""https://stock.naver.com/domestic/stock/214180"", ""A214180"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A214180&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""헥토이노베이션"")",3,15310,0.32,6.92,23451,20376,19294,53.18,33.09,26.02,14.4,True,3,2329.0,3075.0,32.0,"[1720.0, 2105.0, 2329.0, 3075.0]","[22.4, 10.6, 32.0]",21.349174225565413,-8.4,"[38.8, -22.6, 22.4, 10.6, -8.4]",5.904030556106288,1989.0,71089,"[1744.0, 2072.0, 2223.0, 2510.0]",39.38,"[14.5, 14.63, 14.22, 16.88]","[8.53, 5.86, 6.92, 4.98]",3758.0,502.0,409800.0,3.1,True
A066620,국보디자인,"=HYPERLINK(""https://stock.naver.com/domestic/stock/066620"", ""A066620"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A066620&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""국보디자인"")",3,25850,0.0,4.42,64837,55815,52642,150.82,115.92,103.64,14.7,True,0,5293.0,,,"[3685.0, 5430.0, 5293.0, nan]","[47.4, -2.5, nan]",0.0,78.1,"[6.8, 32.4, 47.4, -2.5, 78.1]",29.337675470450876,1939.0,11441,"[2105.0, 2798.0, 3239.0, nan]",53.11,"[15.51, 16.61, 13.15, nan]","[3.87, 3.32, 4.42, nan]",4389.0,458.0,733339.0,2.14,True
A007860,서연,"=HYPERLINK(""https://stock.naver.com/domestic/stock/007860"", ""A007860"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A007860&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""서연"")",3,8140,0.0,4.05,46928,43482,42271,476.51,434.18,419.29,12.59,True,0,2380.0,,,"[4783.0, 5706.0, 2380.0, nan]","[19.3, -58.3, nan]",0.0,121.6,"[178.1, 70.6, 19.3, -58.3, 121.6]",39.22116194545631,1911.0,104850,"[6430.0, 8182.0, 8780.0, nan]",46.87,"[19.08, 18.34, 6.59, nan]","[1.8, 1.18, 4.05, nan]",49161.0,1996.0,1772558.0,2.59,True
A003350,한국화장품제조,"=HYPERLINK(""https://stock.naver.com/domestic/stock/003350"", ""A003350"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A003350&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""한국화장품제조"")",3,8210,0.0,8.1,15913,10524,8629,93.83,28.19,5.1,29.89,False,0,1208.0,,,"[321.0, 1021.0, 1208.0, nan]","[218.1, 18.3, nan]",0.0,43.8,"[nan, 80.5, 217.8, 18.3, 43.8]",0.0,1860.0,62072,"[526.0, 742.0, 1047.0, nan]",45.03,"[14.58, 36.48, 30.6, nan]","[14.56, 10.13, 8.1, nan]",1846.0,329.0,4534965.0,0.61,True
A083930,아바코,"=HYPERLINK(""https://stock.naver.com/domestic/stock/083930"", ""A083930"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A083930&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""아바코"")",3,12510,0.0,7.04,16935,16521,16376,35.37,32.07,30.91,11.37,True,0,1939.0,,,"[276.0, 1589.0, 1939.0, nan]","[475.7, 22.0, nan]",0.0,,"[44.4, -76.5, 475.4, 22.0, nan]",0.0,1836.0,128572,"[1842.0, 1987.0, 2218.0, nan]",30.05,"[2.41, 12.48, 13.62, nan]","[55.18, 7.56, 7.04, nan]",3929.0,346.0,950002.0,3.66,True
A950140,잉글우드랩,"=HYPERLINK(""https://stock.naver.com/domestic/stock/950140"", ""A950140"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A950140&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""잉글우드랩"")",3,9090,0.0,9.02,12543,10279,9483,37.99,13.08,4.32,16.43,False,0,1249.0,,,"[1044.0, 988.0, 1249.0, nan]","[-5.4, 26.4, nan]",0.0,117.7,"[-51.6, 185.5, -5.4, 26.4, 117.7]",29.178317203979077,1806.0,16983,"[1149.0, 1439.0, 1646.0, nan]",71.75,"[19.95, 15.17, 16.09, nan]","[12.77, 6.9, 9.02, nan]",2168.0,374.0,,,True
A071200,인피니트헬스케어,"=HYPERLINK(""https://stock.naver.com/domestic/stock/071200"", ""A071200"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A071200&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""인피니트헬스케어"")",3,7290,0.0,5.5,13018,10278,9314,78.57,40.98,27.77,17.96,True,0,1082.0,,,"[675.0, 1549.0, 1082.0, nan]","[129.5, -30.1, nan]",0.0,,"[-99.4, 12411.0, 129.6, -30.1, nan]",0.0,1779.0,46784,"[1314.0, 1685.0, 1917.0, nan]",50.6,"[13.36, 25.21, 14.66, nan]","[7.78, 2.72, 5.5, nan]",1024.0,142.0,20005.0,3.36,True
A123410,코리아에프티,"=HYPERLINK(""https://stock.naver.com/domestic/stock/123410"", ""A123410"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A123410&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""코리아에프티"")",3,6290,0.0,5.22,16000,12479,11241,154.38,98.4,78.71,18.51,True,0,1577.0,,,"[1097.0, 1261.0, 1577.0, nan]","[14.9, 25.1, nan]",0.0,-17.2,"[67.6, 226.7, 15.0, 25.0, -17.2]",45.48300661146456,1751.0,202366,"[1723.0, 2145.0, 2605.0, nan]",39.52,"[19.34, 18.15, 18.48, nan]","[3.3, 3.47, 5.22, nan]",7859.0,454.0,61227.0,2.43,True
A234080,JW생명과학,"=HYPERLINK(""https://stock.naver.com/domestic/stock/234080"", ""A234080"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A234080&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""JW생명과학"")",3,11040,-7.62,7.11,23733,18690,16916,114.97,69.29,53.22,18.07,True,0,1807.0,1730.0,-4.3,"[1777.0, 2778.0, 1807.0, 1730.0]","[56.3, -35.0, -4.3]",-0.9332100528641196,9.5,"[15.9, 88.1, 56.3, -35.0, 9.5]",19.3855424533091,1748.0,67244,"[1594.0, 2004.0, 2206.0, 2327.0]",43.09,"[18.78, 24.45, 13.59, 12.09]","[7.24, 3.92, 7.11, 6.38]",2578.0,332.0,350000.0,4.28,True
A031440,신세계푸드,"=HYPERLINK(""https://stock.naver.com/domestic/stock/031440"", ""A031440"")","=HYPERLINK(""http://comp.fnguide.com/SVO2/ASP/SVD_Consensus.asp?pGB=1&gicode=A031440&cID=&MenuYn=Y&ReportGB=&NewMenuID=108&stkGb=701"", ""신세계푸드"")",3,44750,0.0,2.4,125405,111362,106423,180.23,148.85,137.82,13.74,True,0,19939.0,,,"[2749.0, 2892.0, 19939.0, nan]","[5.2, 589.5, nan]",0.0,-23.3,"[nan, nan, 5.2, 589.5, -23.3]",0.0,1733.0,16247,"[2899.0, 2935.0, 3579.0, nan]",66.46,"[3.66, 3.84, 23.71, nan]","[14.35, 12.45, 2.4, nan]",12332.0,48.0,257029.0,1.88,True
